user,item,rating
699262,BD0111EN,3
724898,CO0201EN,3
1332314,ML0115EN,5
1142745,ML0101ENv3,4
667630,CC0103EN,3
1767506,DV0101EN,4
774906,BD0131EN,4
1101216,BD0131EN,5
1107390,CL0101EN,5
740773,BD0115EN,5
1115229,CC0101EN,5
940141,ML0122ENv1,4
129117,BD0131EN,5
1178866,CL0101EN,4
1746512,DS0105EN,3
1091595,DS0101EN,4
1607765,CB0103EN,4
1258580,DB0101EN,5
351995,RP0105EN,5
2003698,PY0101EN,3
549622,ML0101EN,5
970628,DS0105EN,4
403135,BD0101EN,4
1641299,DB0101EN,5
1909739,ML0101ENv3,5
1762710,BD0111EN,4
69955,BD0211EN,4
1126088,CO0301EN,3
435707,BD0101EN,4
1606902,DS0103EN,4
1911428,PY0101EN,4
1579405,PY0101EN,3
1005084,ML0115EN,5
653766,BD0212EN,5
1855847,DS0103EN,3
1752931,CC0101EN,3
621675,DS0103EN,4
404010,CO0101EN,5
1743663,DS0105EN,5
662862,BD0133EN,3
684774,DS0101EN,4
1771507,DB0151EN,4
1463557,CC0101EN,3
1532206,CC0250EN,5
1347157,CO0401EN,5
787263,ML0120EN,5
647334,SC0101EN,3
899293,WA0101EN,3
741225,BD0212EN,5
639373,PY0101EN,5
892434,CB0103EN,3
783842,PY0101EN,3
479724,BD0111EN,4
1031391,BC0201EN,3
1162058,DS0103EN,4
1028691,BD0212EN,5
1722740,RP0101EN,5
707757,BC0101EN,3
1179754,SC0101EN,3
1267805,ML0151EN,3
765268,CL0101EN,5
909657,ST0101EN,3
1020084,DE0205EN,3
1536164,CC0101EN,4
948905,DV0151EN,5
1061945,ML0120ENv2,3
517664,BD0101EN,4
661529,BD0211EN,3
692227,PY0101EN,3
1191052,CP0101EN,3
304659,BD0115EN,3
535593,BD0211EN,3
1059429,PY0101EN,3
1224493,CB0103EN,3
1904281,CC0103EN,3
1807285,DS0301EN,5
660570,WA0101EN,3
613555,DS0101EN,5
480755,ML0101EN,3
596230,WA0101EN,3
1382818,CC0103EN,4
415159,BD0211EN,3
1812810,PY0101EN,5
901513,ML0115EN,3
1627367,CC0101EN,4
1471327,DA0101EN,4
884498,DW0101EN,5
1276164,ML0103EN,3
1461455,BC0101EN,5
1263626,DA0101EN,4
1357387,ML0101ENv3,5
992866,DS0101EN,5
392288,BD0101EN,3
1983770,PY0101EN,3
725304,DA0101EN,5
418106,ML0111EN,5
1156656,LB0105ENv1,5
90850,PY0101EN,5
61,DP0101EN,3
543273,BD0111EN,4
908917,RP0101EN,5
925456,CB0103EN,5
1266058,CO0401EN,3
231772,DE0205EN,4
388459,BD0115EN,3
1517893,BC0201EN,5
915083,ML0122ENv1,4
982310,BD0111EN,3
1972555,BD0212EN,3
1535570,BD0131EN,3
1970691,DS0132EN,3
1278228,DS0105EN,4
1419855,DS0101EN,5
1687773,CNSC02EN,4
312587,ST0101EN,4
1624506,ML0101ENv3,5
668023,TA0106EN,5
796290,ST0101EN,5
1153214,BC0101EN,4
1851674,BD0211EN,3
894412,PY0101EN,3
1275342,BC0101EN,4
992206,CO0301EN,3
1168584,BC0101EN,3
1201734,PY0101EN,4
971487,DV0101EN,4
565607,DS0101EN,5
435382,BD0131EN,4
583258,BD0115EN,3
1807368,DS0101EN,3
445187,BD0153EN,3
1832520,DS0101EN,3
1216199,CB0103EN,3
1690828,DS0101EN,3
1763540,ST0101EN,5
2075940,ML0109EN,3
483002,DS0101EN,3
1492215,CO0201EN,3
1237622,PY0101EN,4
1393212,DA0101EN,3
1158078,DB0151EN,4
762111,ML0115EN,4
1261792,BD0211EN,3
1383620,ST0101EN,4
1512914,ML0101ENv3,3
215982,CC0201EN,4
1221827,BD0101EN,3
1131812,DS0103EN,3
902813,CO0101EN,3
754488,DS0101EN,5
1372961,SECM03EN,4
1157144,PY0101EN,5
1341058,DV0101EN,5
1921204,PY0101EN,5
537056,BD0141EN,5
1020101,CC0210EN,3
728526,BD0101EN,4
1045044,BD0111EN,4
323544,BD0101EN,3
1110826,DS0101EN,4
1047169,ML0103EN,4
1383328,DV0101EN,3
1341748,ML0120ENv2,4
547317,TA0105,4
519196,BD0111EN,4
1300887,ML0101ENv3,4
1044994,BD0211EN,5
1264510,PY0101EN,3
1630101,ML0101ENv3,3
947245,ST0101EN,3
686477,BD0131EN,3
693109,CB0103EN,3
1659081,DS0105EN,3
1190072,BC0101EN,3
1333616,BD0101EN,4
1062355,BD0211EN,5
1006642,ML0101ENv3,5
949916,CO0401EN,4
546744,DB0151EN,5
752429,DS0321EN,5
938009,BD0141EN,5
1664969,CC0210EN,5
1348776,DA0101EN,5
1731747,ML0115EN,4
939674,DB0101EN,4
1158541,ML0101ENv3,3
335747,BD0153EN,5
985046,CO0201EN,5
1430270,PY0101EN,3
996770,CO0401EN,5
1503253,ST0101EN,3
1351888,ML0101ENv3,3
1547726,BD0211EN,5
1867458,DE0205EN,5
1003832,CO0301EN,5
1512518,BD0101EN,5
727569,ML0103EN,4
1115461,DA0101EN,4
1962363,BC0202EN,5
1245312,ST0101EN,4
795778,SC0101EN,3
1428575,DS0101EN,4
1102901,ML0120ENv2,3
607794,DS0101EN,5
1580992,DS0110EN,4
189802,BD0143EN,5
1259259,BD0101EN,3
1946506,DV0101EN,4
1995750,DA0101EN,3
893867,BC0101EN,3
1668041,ST0101EN,3
1046216,BC0201EN,5
720933,BD0115EN,3
249680,BD0101EN,5
881847,PY0101EN,3
531859,BD0211EN,4
431224,ML0103EN,3
1317411,BD0121EN,4
1125553,PA0101EN,4
1669666,HCC104EN,4
1347374,BC0201EN,3
1938666,DA0101EN,3
377431,RP0101EN,5
1422087,CO0101EN,5
1642043,DV0101EN,3
1126390,PY0101EN,4
1889878,DV0151EN,5
1877019,CC0101EN,5
737490,BC0101EN,3
753296,BD0223EN,5
1046413,BC0201EN,3
1086063,CO0301EN,3
734426,DA0101EN,4
1984056,ML0103EN,4
1893066,DV0151EN,5
2069489,CNSC02EN,3
1043970,BC0201EN,4
1166596,CO0201EN,5
1212722,ST0101EN,5
1177011,BC0202EN,3
1654434,PY0101EN,3
1164366,DS0301EN,3
786513,CC0101EN,3
1430303,ML0120ENv2,4
512661,ML0103EN,4
1881500,CO0301EN,4
139584,BD0135EN,5
1411082,ML0101ENv3,3
567319,BD0121EN,5
760139,SC0105EN,3
561258,BD0131EN,5
1138499,LB0111EN,5
1091928,DS0103EN,5
1498282,RP0101EN,3
568183,CB0103EN,4
743235,BD0101EN,3
1234792,DS0105EN,5
1201072,ML0201EN,4
1431963,ST0101EN,4
641972,DS0105EN,5
1206242,ML0101ENv3,5
782954,CC0101EN,5
722874,CB0103EN,5
1066838,CC0201EN,5
1221663,BD0101EN,4
1814112,BC0202EN,4
1668797,DW0101EN,4
1760984,ML0115EN,5
486246,BD0211EN,3
974613,BD0145EN,5
1497628,CO0301EN,3
1804709,DB0101EN,3
1245553,ML0201EN,5
438107,DS0105EN,4
1066467,DS0105EN,4
515823,SC0105EN,5
687007,CL0101EN,4
763663,ML0115EN,4
942706,ML0115EN,5
761064,BD0111EN,4
1646690,CB0105ENv1,4
1450135,DA0101EN,4
1020770,BC0101EN,3
1647699,CC0103EN,3
934542,DS0101EN,4
1521575,RP0101EN,5
1784447,CC0101EN,3
1139255,BC0101EN,5
564067,PY0101EN,3
1304605,DS0101EN,3
1361312,ML0115EN,3
1023408,DV0101EN,5
930928,DS0103EN,5
1242541,DV0101EN,4
723286,ML0115EN,5
442235,BD0101EN,4
1756591,BD0121EN,5
1316588,BD0101EN,4
1795698,ML0101ENv3,4
1011557,SC0105EN,5
1766270,ML0101ENv3,3
1215453,CO0201EN,3
1189039,CL0101EN,5
730418,BD0101EN,3
1743535,DB0101EN,4
1303221,CL0101EN,3
1767106,PY0101EN,5
1297707,ML0115EN,5
323746,BD0211EN,3
1344700,BD0131EN,5
1862716,CC0101EN,3
1112008,DS0301EN,4
1894109,ML0101ENv3,5
666135,BD0211EN,3
1414002,CO0101EN,5
701581,DS0101EN,5
1081025,CO0101EN,4
1702528,DS0101EN,3
1475119,CO0401EN,4
545934,DS0103EN,5
1338466,BD0211EN,4
1229319,BD0111EN,4
772659,CO0101EN,5
1449588,DS0103EN,3
564789,BD0111EN,5
1271298,ML0101ENv3,5
614635,DS0105EN,5
764102,DS0101EN,3
562348,CL0101EN,3
911930,DV0101EN,4
886394,BD0115EN,5
1802739,DS0301EN,4
1780965,CC0101EN,4
393003,BD0211EN,4
722171,RP0101EN,4
876583,DV0101EN,5
1399434,BD0211EN,4
970895,BD0111EN,3
694314,BD0101EN,5
1029761,BC0201EN,5
1180733,CB0103EN,3
1803394,DS0103EN,3
1375412,CC0103EN,3
1561687,DA0101EN,5
1189568,PY0101EN,5
1661966,ML0115EN,3
1353059,DA0101EN,3
560845,BD0115EN,4
1169723,DV0101EN,5
781100,SC0101EN,5
935642,ML0122ENv1,5
1322401,BD0101EN,5
1062034,BD0111EN,4
396406,SC0101EN,4
661845,CB0103EN,4
484582,CO0201EN,3
391483,BD0141EN,4
1146330,BD0143EN,4
1677259,DS0101EN,3
1118864,ML0115EN,3
1152378,DS0101EN,5
1309718,BD0131EN,5
1824321,DS0101EN,3
708370,CB0103EN,4
1443912,DV0101EN,3
465159,DS0101EN,3
1454252,DA0101EN,4
1315635,BD0131EN,3
1801903,CC0101EN,5
986468,DV0101EN,4
415191,DV0101EN,4
388179,BD0141EN,5
711222,CB0103EN,4
1711522,ML0103EN,3
1448272,BD0115EN,4
676154,BD0111EN,5
1482240,DS0101EN,4
1589144,DB0101EN,3
579252,BD0111EN,4
919639,CC0101EN,4
1162828,CL0101EN,4
774395,ML0103EN,5
1165308,BD0211EN,5
759846,PA0101EN,3
1694984,CNSC02EN,5
1431987,DA0101EN,5
1804829,DV0101EN,5
467433,SC0103EN,4
2017752,BC0201EN,4
1528124,CO0301EN,5
1422488,BC0101EN,5
1124349,DS0101EN,5
451102,CB0103EN,4
632732,TA0105,3
1117995,BC0201EN,4
306028,ST0101EN,4
789334,CO0201EN,5
619862,BD0111EN,3
1452944,CC0103EN,4
592143,BD0135EN,5
1443568,PA0101EN,4
7909,BC0202EN,4
1049195,LB0101ENv1,5
620170,ML0101EN,5
461091,ML0103EN,3
1405453,BD0111EN,3
1642918,DV0151EN,4
1965476,CO0301EN,5
1802642,DS0105EN,5
636422,WA0101EN,4
1497528,DS0103EN,5
1165226,ML0120ENv2,4
554782,BD0111EN,3
1942054,BC0201EN,5
419414,TA0105,4
742989,BD0111EN,5
759022,DA0101EN,3
1455674,CC0201EN,4
790008,BC0101EN,5
1806145,PY0101EN,5
1683206,DAI101EN,5
1856978,SW0201EN,4
621931,DS0103EN,4
1710532,PY0101EN,4
1217317,BD0131EN,5
1029426,CO0201EN,5
2047195,CC0101EN,5
1644006,SC0105EN,4
148622,DB0101EN,3
1664926,BD0101EN,3
1802089,CC0101EN,4
1493595,ST0101EN,3
1824671,DB0101EN,5
418374,BD0101EN,4
1138287,ST0101EN,5
775927,RP0101EN,5
1072183,ST0101EN,3
1796989,DS0105EN,3
1005502,CC0103EN,5
1778809,ML0103EN,4
1387529,CB0103EN,3
1678646,RP0101EN,4
1075876,CO0101EN,4
2067829,DV0101EN,5
1265132,DAI101EN,3
708189,RP0101EN,4
1473308,BD0101EN,4
1348747,CC0101EN,5
1755042,RP0101EN,3
1357352,DS0110EN,4
1212209,BD0211EN,3
1349322,BD0111EN,5
1033381,CO0201EN,3
970704,CO0201EN,5
1094813,ML0101ENv3,4
1518978,BD0111EN,5
1607159,DS0301EN,5
737965,SC0105EN,5
1196687,DS0301EN,4
1372961,BD0101EN,3
731996,DS0101EN,5
576658,BD0121EN,5
736134,PY0101EN,3
435826,DS0105EN,5
405050,ML0151EN,5
148622,BD0135EN,3
1118371,CO0201EN,4
917708,BD0111EN,3
777777,CO0101EN,5
900085,BD0111EN,4
1528542,ML0120ENv2,3
1062253,ML0115EN,3
1530716,CB0103EN,5
1803996,BD0211EN,3
722827,CB0103EN,3
557908,BD0141EN,4
1083975,ML0103EN,3
1653540,PY0101EN,3
2089981,ML0151EN,5
1726075,DV0101EN,5
713906,DS0101EN,5
1178681,BD0111EN,4
773687,ML0101ENv3,4
2028112,DA0101EN,4
1882546,BD0111EN,3
1200482,DB0101EN,3
521166,BD0115EN,4
1780405,BC0101EN,5
1209225,CO0101EN,3
1029208,DS0101EN,5
555619,BD0111EN,5
735587,ST0101EN,3
940278,CL0101EN,4
1804709,DS0105EN,4
1330717,SC0101EN,3
1333130,PY0101EN,5
612316,CP0101EN,4
1875167,BC0101EN,5
635335,ML0120EN,3
503793,BD0212EN,5
516039,DS0101EN,4
607310,WA0101EN,4
1092767,CB0103EN,3
924233,BD0111EN,3
1539716,ML0101ENv3,5
1067617,BD0135EN,4
481231,WA0101EN,4
715105,RP0103,4
1637009,ML0115EN,4
1342431,DA0101EN,4
1259209,BD0145EN,5
559777,BD0115EN,3
749414,PY0101EN,4
758530,CB0103EN,5
1789823,DA0101EN,5
521148,SC0105EN,5
1812705,CO0401EN,3
747497,CO0101EN,5
1616780,ST0101EN,5
1057472,BC0201EN,5
1047145,BC0201EN,3
1406012,BD0221EN,4
129117,BD0143EN,3
1303456,BC0101EN,4
549669,DS0103EN,3
1046873,BC0101EN,5
1985842,DS0105EN,5
738740,ST0101EN,4
1250066,BD0111EN,3
1330821,DV0151EN,3
782496,ST0101EN,4
893476,ML0101ENv3,4
766938,DA0101EN,5
1473005,RP0101EN,5
512442,PY0101EN,4
320426,DS0103EN,5
1631832,DB0151EN,3
1087732,SC0101EN,3
1464410,DA0101EN,4
1555589,LB0105ENv1,4
1803286,DA0101EN,5
740056,DS0101EN,3
1768112,CC0103EN,5
1884660,CC0101EN,3
196746,BD0141EN,3
1545053,ML0101ENv3,4
1489846,CO0101EN,4
594852,DS0101EN,3
782496,CB0103EN,4
1407207,BD0101EN,3
628219,DB0101EN,5
435070,CO0201EN,4
368380,BD0111EN,4
621306,BD0121EN,3
1321296,CC0201EN,5
1641619,DV0101EN,3
1032670,DS0103EN,3
788275,CC0201EN,3
745910,ML0115EN,5
1748041,ML0115EN,3
784113,DV0101EN,4
920018,ML0120EN,5
368380,DS0103EN,4
714434,DB0101EN,3
894612,ML0111EN,4
672878,DA0101EN,5
1052904,BD0115EN,4
1138273,LB0105ENv1,3
1001695,ST0101EN,5
894942,PY0101EN,3
173635,RP0101EN,5
1073186,SC0105EN,4
916673,BD0111EN,3
750663,PA0101EN,4
1645098,BC0201EN,3
702303,BD0153EN,3
1634229,CNSC02EN,4
1282071,CL0101EN,5
588824,DS0103EN,5
987600,DV0151EN,3
160015,ML0101EN,3
1623628,PY0101EN,3
512495,DS0105EN,4
1562132,CO0101EN,5
484473,BD0133EN,3
1907898,CC0103EN,5
366523,DA0101EN,3
1208973,DS0101EN,3
932586,DS0105EN,5
757279,BC0202EN,4
1046879,DB0101EN,3
1341273,ML0101ENv3,4
431680,ML0120EN,3
158514,BD0131EN,4
1026222,BD0141EN,4
928569,DS0101EN,5
